Date,Close,Open,High,Low,Volume,Change
2015-07-02,44.4,44.48,44.75,44.06,21750000.0,-0.0011
2015-07-06,44.39,43.96,44.48,43.95,23030000.0,-0.0002
2015-07-07,44.3,44.34,44.49,43.32,36440000.0,-0.002
2015-07-08,44.24,44.44,44.9,44.03,39790000.0,-0.0014000000000000002
2015-07-09,44.52,44.75,45.22,44.5,32420000.0,0.0063
2015-07-10,44.61,45.01,45.14,44.57,25470000.0,0.002
2015-07-13,45.54,44.98,45.62,44.95,28180000.0,0.0208
2015-07-14,45.62,45.45,45.96,45.31,22880000.0,0.0018
2015-07-15,45.76,45.68,45.89,45.43,26630000.0,0.0031
2015-07-16,46.66,46.01,46.69,45.97,26270000.0,0.0197
2015-07-17,46.62,46.55,46.78,46.26,29470000.0,-0.0009
2015-07-20,46.92,46.65,47.13,46.44,30630000.0,0.0064
2015-07-21,47.28,46.78,47.33,46.48,42780000.0,0.0077
2015-07-22,45.54,45.44,46.93,45.2,59150000.0,-0.0368
2015-07-23,46.11,45.27,46.23,45.1,33930000.0,0.0125
2015-07-24,45.94,45.91,46.32,45.8,32330000.0,-0.0037
2015-07-27,45.35,45.94,46.01,45.25,39700000.0,-0.0128
2015-07-28,45.34,45.58,45.64,44.79,34330000.0,-0.0002
2015-07-29,46.29,45.4,46.78,45.26,40950000.0,0.021
2015-07-30,46.88,46.26,47.4,45.93,39780000.0,0.0127
2015-07-31,46.7,47.29,47.37,46.5,31200000.0,-0.0038
2015-08-03,46.81,46.98,47.0,46.45,24130000.0,0.0024
2015-08-04,47.54,46.75,47.71,46.68,33400000.0,0.015600000000000001
2015-08-05,47.58,47.98,48.41,47.54,26960000.0,0.0008
2015-08-06,46.62,47.71,47.77,46.33,27370000.0,-0.0202
2015-08-07,46.74,46.39,46.78,46.26,19160000.0,0.0026
2015-08-10,47.33,46.95,47.49,46.84,23080000.0,0.0126
2015-08-11,46.41,46.82,46.94,45.9,29240000.0,-0.0194
2015-08-12,46.74,46.19,46.9,45.7,30200000.0,0.0070999999999999995
2015-08-13,46.73,47.06,47.1,46.49,22630000.0,-0.0002
2015-08-14,47.0,46.53,47.1,46.52,21470000.0,0.0058
2015-08-17,47.32,46.81,47.45,46.57,21100000.0,0.0068000000000000005
2015-08-18,47.27,46.84,47.43,46.7,23570000.0,-0.0011
2015-08-19,46.61,46.78,47.08,46.3,31490000.0,-0.013999999999999999
2015-08-20,45.66,46.07,46.47,45.66,36240000.0,-0.0204
2015-08-21,43.07,45.3,45.48,43.07,70050000.0,-0.0567
2015-08-24,41.68,40.45,43.31,39.72,88750000.0,-0.0323
2015-08-25,40.47,42.56,43.24,40.39,70620000.0,-0.028999999999999998
2015-08-26,42.71,42.01,42.84,41.06,63410000.0,0.0553
2015-08-27,43.9,43.23,43.95,42.92,50940000.0,0.0279
2015-08-28,43.93,43.4,44.15,43.39,28250000.0,0.0007000000000000001
2015-08-31,43.52,43.56,43.93,43.1,34440000.0,-0.009300000000000001
2015-09-01,41.82,42.17,42.59,41.66,49690000.0,-0.0391
2015-09-02,43.36,42.36,43.38,41.88,37670000.0,0.0368
2015-09-03,43.5,43.41,43.98,43.28,28290000.0,0.0032
2015-09-04,42.61,42.81,43.04,42.2,37140000.0,-0.020499999999999997
2015-09-08,43.89,43.3,44.0,43.2,32470000.0,0.03
2015-09-09,43.07,44.21,44.4,42.91,33470000.0,-0.0187
2015-09-10,43.29,43.12,43.79,42.74,31370000.0,0.0051
2015-09-11,43.48,43.14,43.59,42.94,27130000.0,0.0044
2015-09-14,43.04,43.43,43.44,42.86,23660000.0,-0.0101
2015-09-15,43.98,43.19,44.29,43.08,28880000.0,0.0218
2015-09-16,44.3,43.97,44.38,43.84,23370000.0,0.0073
2015-09-17,44.25,44.29,45.0,44.08,32770000.000000004,-0.0011
2015-09-18,43.48,43.5,43.99,43.33,63140000.0,-0.0174
2015-09-21,44.11,43.62,44.47,43.6,26180000.0,0.014499999999999999
2015-09-22,43.9,43.38,44.05,43.31,28090000.0,-0.0048
2015-09-23,43.87,43.93,44.17,43.51,17150000.0,-0.0007000000000000001
2015-09-24,43.91,43.45,44.13,43.27,27910000.0,0.0009
2015-09-25,43.94,44.48,44.73,43.76,29380000.0,0.0007000000000000001
2015-09-28,43.29,43.83,44.09,43.2,27610000.0,-0.0148
2015-09-29,43.44,43.37,43.57,43.05,32759999.999999996,0.0034999999999999996
2015-09-30,44.26,43.88,44.3,43.66,34960000.0,0.0189
2015-10-01,44.61,44.75,44.75,43.75,28660000.0,0.0079
2015-10-02,45.57,44.27,45.57,43.92,41840000.0,0.0215
2015-10-05,46.63,45.74,46.89,45.7,34370000.0,0.0233
2015-10-06,46.75,46.33,47.17,46.22,27510000.0,0.0026
2015-10-07,46.8,47.1,47.35,45.95,27710000.0,0.0011
2015-10-08,47.45,46.56,47.52,46.5,33770000.0,0.0139
2015-10-09,47.11,47.45,47.54,46.92,28600000.0,-0.0072
2015-10-12,47.0,46.98,47.07,46.5,19770000.0,-0.0023
2015-10-13,46.89,46.56,47.13,46.56,19990000.0,-0.0023
2015-10-14,46.68,46.65,47.1,46.53,24700000.0,-0.0045000000000000005
2015-10-15,47.01,47.01,47.03,46.53,27190000.0,0.0070999999999999995
2015-10-16,47.51,47.02,47.54,46.9,26450000.0,0.0106
2015-10-19,47.62,47.42,47.88,47.02,29390000.0,0.0023
2015-10-20,47.77,47.44,47.81,47.02,30800000.0,0.0031
2015-10-21,47.2,47.92,47.99,47.11,25260000.0,-0.011899999999999999
2015-10-22,48.03,47.53,48.95,47.09,56640000.0,0.0176
2015-10-23,52.87,52.3,54.07,52.25,135230000.0,0.1008
2015-10-26,54.25,52.53,54.32,52.5,64629999.99999999,0.026099999999999998
2015-10-27,53.69,53.99,54.37,53.58,51000000.0,-0.0103
2015-10-28,53.98,53.54,53.98,52.86,47000000.0,0.0054
2015-10-29,53.36,53.54,53.83,53.22,30200000.0,-0.0115
2015-10-30,52.64,53.32,53.99,52.62,46620000.0,-0.013500000000000002
2015-11-02,53.24,52.85,53.36,52.62,30280000.0,0.011399999999999999
2015-11-03,54.15,52.93,54.39,52.9,36600000.0,0.0171
2015-11-04,54.4,54.18,54.88,54.06,37090000.0,0.0046
2015-11-05,54.38,54.49,54.7,54.0,31470000.0,-0.0004
2015-11-06,54.92,54.09,54.98,53.96,32850000.0,0.009899999999999999
2015-11-09,54.16,54.55,54.87,53.56,32509999.999999996,-0.0138
2015-11-10,53.51,54.07,54.13,53.27,55280000.0,-0.012
2015-11-11,53.65,53.7,54.2,53.46,36520000.0,0.0026
2015-11-12,53.32,53.48,53.98,53.19,35360000.0,-0.0062
2015-11-13,52.84,53.07,53.29,52.53,36850000.0,-0.009000000000000001
2015-11-16,53.77,53.08,53.89,52.85,32170000.0,0.0176
2015-11-17,52.97,53.17,53.53,52.85,31550000.0,-0.0149
2015-11-18,53.85,53.0,53.98,52.98,29710000.0,0.0166
2015-11-19,53.94,53.99,54.66,53.78,28150000.0,0.0017000000000000001
2015-11-20,54.19,54.25,54.3,53.27,37150000.0,0.0046
2015-11-23,54.19,54.25,54.46,53.75,28240000.0,0.0
2015-11-24,54.25,53.92,54.44,53.58,24600000.0,0.0011
2015-11-25,53.69,54.09,54.23,53.69,21010000.0,-0.0103
2015-11-27,53.93,53.8,54.08,53.79,9010000.0,0.0045000000000000005
2015-11-30,54.35,54.54,54.96,54.0,56240000.0,0.0078000000000000005
2015-12-01,55.22,54.41,55.23,54.3,39950000.0,0.016
2015-12-02,55.21,55.32,55.96,55.06,47270000.0,-0.0002
2015-12-03,54.2,55.49,55.77,53.93,38630000.0,-0.0183
2015-12-04,55.91,54.12,56.23,54.1,43960000.0,0.0315
2015-12-07,55.81,55.79,55.97,55.29,30710000.0,-0.0018
2015-12-08,55.79,55.47,56.1,54.99,32880000.000000004,-0.0004
2015-12-09,54.98,55.37,55.87,54.51,36370000.0,-0.014499999999999999
2015-12-10,55.27,55.39,55.66,55.01,31780000.0,0.0053
2015-12-11,54.06,54.71,55.1,54.01,39550000.0,-0.0219
2015-12-14,55.14,54.33,55.21,53.68,47010000.0,0.02
2015-12-15,55.2,55.66,55.9,55.09,39840000.0,0.0011
2015-12-16,56.13,55.54,56.24,54.76,37500000.0,0.0168
2015-12-17,55.7,56.36,56.79,55.53,41280000.0,-0.0077
2015-12-18,54.13,55.77,56.0,54.03,84680000.0,-0.0282
2015-12-21,54.83,54.88,55.35,54.23,37250000.0,0.0129
2015-12-22,55.35,54.99,55.48,54.5,28320000.0,0.0095
2015-12-23,55.82,55.7,55.88,55.44,27280000.0,0.0085
2015-12-24,55.67,55.86,55.96,55.43,9570000.0,-0.0027
2015-12-28,55.95,55.35,55.95,54.98,22460000.0,0.005
2015-12-29,56.55,56.29,56.85,56.06,27730000.0,0.010700000000000001
2015-12-30,56.31,56.47,56.78,56.29,21700000.0,-0.0042
2015-12-31,55.48,56.04,56.19,55.42,27330000.0,-0.0147
2016-01-04,54.8,54.32,54.8,53.39,53780000.0,-0.0123
2016-01-05,55.05,54.93,55.39,54.54,34080000.0,0.0046
2016-01-06,54.05,54.32,54.4,53.64,39520000.0,-0.0182
2016-01-07,52.17,52.7,53.48,52.07,56560000.0,-0.0348
2016-01-08,52.33,52.37,53.28,52.15,48750000.0,0.0031
2016-01-11,52.3,52.51,52.85,51.46,36940000.0,-0.0006
2016-01-12,52.78,52.76,53.1,52.06,36100000.0,0.0092
2016-01-13,51.64,53.8,54.07,51.3,66879999.99999999,-0.0216
2016-01-14,53.11,52.0,53.42,51.57,52380000.0,0.0285
2016-01-15,50.99,51.31,51.97,50.34,71820000.0,-0.039900000000000005
2016-01-19,50.56,51.48,51.68,50.06,43560000.0,-0.0084
2016-01-20,50.79,49.98,51.38,49.1,63270000.0,0.0045000000000000005
