Date,Close,Open,High,Low,Volume,Change
2015-11-16,103.71,103.98,104.03,103.52,2950000.0,0.0014000000000000002
2015-11-17,102.34,103.38,103.4,101.98,8590000.0,-0.0132
2015-11-18,102.43,102.39,102.95,102.04,5040000.0,0.0009
2015-11-19,103.56,103.07,104.09,103.07,5090000.0,0.011000000000000001
2015-11-20,103.09,103.58,103.66,102.97,5970000.0,-0.0045000000000000005
2015-11-23,102.26,102.48,102.75,102.16,4040000.0,-0.008100000000000001
2015-11-24,102.94,103.12,103.25,102.69,3480000.0,0.0066
2015-11-25,102.46,102.47,102.69,102.21,2930000.0,-0.004699999999999999
2015-11-27,101.25,101.01,101.62,100.99,4990000.0,-0.0118
2015-11-30,101.92,101.53,102.38,101.52,6770000.0,0.0066
2015-12-01,102.28,102.3,102.43,101.81,4650000.0,0.0034999999999999996
2015-12-02,100.69,101.35,101.35,100.53,10220000.0,-0.0155
2015-12-03,101.76,101.23,101.97,100.84,6500000.0,0.0106
2015-12-04,104.02,102.74,104.21,102.65,10670000.0,0.0222
2015-12-07,102.67,103.32,103.37,102.5,4390000.0,-0.013000000000000001
2015-12-08,102.84,103.13,103.26,102.53,3410000.0,0.0017000000000000001
2015-12-09,102.64,103.63,103.66,102.32,6030000.0,-0.0019
2015-12-10,102.55,102.51,102.83,102.34,3850000.0,-0.0009
2015-12-11,103.11,101.91,103.32,101.85,6800000.0,0.0055000000000000005
2015-12-14,101.79,102.58,102.72,101.74,5560000.0,-0.0128
2015-12-15,101.52,101.71,102.06,101.41,6830000.0,-0.0027
2015-12-16,102.75,102.59,103.2,101.66,8289999.999999999,0.0121
2015-12-17,100.5,100.92,100.99,100.23,10160000.0,-0.0219
2015-12-18,102.04,101.35,102.53,101.3,8350000.0,0.015300000000000001
2015-12-21,103.15,102.95,103.52,102.83,6380000.0,0.0109
2015-12-22,102.61,103.09,103.2,102.56,4120000.0,-0.0052
2015-12-23,102.31,102.4,102.59,102.21,2820000.0,-0.0029
2015-12-24,103.05,102.82,103.05,102.77,1710000.0,0.0072
2015-12-28,102.27,102.48,102.6,102.03,3360000.0,-0.0076
2015-12-29,102.2,102.52,102.58,102.11,2830000.0,-0.0007000000000000001
2015-12-30,101.42,101.47,101.6,101.34,3740000.0,-0.0076
2015-12-31,101.46,101.48,101.72,101.31,3820000.0,0.0004
2016-01-04,102.89,103.13,103.67,102.48,6440000.0,0.0141
2016-01-05,103.18,103.13,103.46,102.93,3500000.0,0.0028000000000000004
2016-01-06,104.67,104.37,104.8,103.93,9320000.0,0.0144
2016-01-07,106.15,105.83,106.24,105.19,11730000.0,0.0141
2016-01-08,105.68,105.48,105.8,105.04,7680000.0,-0.0044
2016-01-11,104.74,105.47,105.57,104.71,6270000.0,-0.0089
2016-01-12,104.21,104.09,104.59,103.65,5540000.0,-0.0051
2016-01-13,104.72,103.89,104.82,103.78,7320000.0,0.0049
2016-01-14,103.02,103.75,104.18,102.5,9990000.0,-0.016200000000000003
2016-01-15,104.08,104.92,104.96,103.97,10050000.0,0.0103
2016-01-19,103.98,104.06,104.45,103.65,4590000.0,-0.001
2016-01-20,105.37,105.17,106.16,104.94,10120000.0,0.0134
2016-01-21,105.49,104.99,105.49,104.52,5430000.0,0.0011
2016-01-22,105.0,104.93,105.51,104.76,4190000.0000000005,-0.0046
2016-01-25,106.08,105.76,106.09,105.6,6820000.0,0.0103
2016-01-26,107.29,106.32,107.43,106.25,8440000.0,0.011399999999999999
2016-01-27,107.69,106.86,107.93,106.65,8270000.0,0.0037
2016-01-28,106.54,106.55,106.86,106.48,5910000.0,-0.010700000000000001
2016-01-29,106.95,106.61,107.0,106.26,8100000.0,0.0038
2016-02-01,108.05,107.54,108.15,107.53,10470000.0,0.0103
2016-02-02,108.09,107.92,108.18,107.35,6660000.0,0.0004
2016-02-03,109.25,107.91,109.58,107.9,15790000.0,0.010700000000000001
2016-02-04,110.57,110.45,110.7,109.92,13210000.0,0.0121
2016-02-05,112.32,109.79,112.35,109.58,14780000.0,0.0158
2016-02-08,113.83,113.67,114.87,113.39,28340000.0,0.0134
2016-02-09,113.58,114.43,114.69,113.55,18160000.0,-0.0022
2016-02-10,114.46,113.92,114.52,112.98,13310000.0,0.0077
2016-02-11,119.06,118.59,120.84,117.77,49140000.0,0.04019999999999999
2016-02-12,118.36,118.12,118.74,117.88,16980000.0,-0.0059
2016-02-16,114.77,116.0,116.31,114.74,14600000.0,-0.030299999999999997
2016-02-17,115.48,115.47,116.07,114.89,10580000.0,0.0062
2016-02-18,118.29,115.3,118.59,115.29,13590000.0,0.024300000000000002
2016-02-19,117.58,117.26,117.97,117.1,15190000.0,-0.006
2016-02-22,115.49,115.44,116.19,115.41,10680000.0,-0.0178
2016-02-23,117.22,116.68,117.42,116.52,9030000.0,0.015
2016-02-24,117.61,119.0,119.86,117.35,17940000.0,0.0033
2016-02-25,117.92,117.62,118.91,117.54,12500000.0,0.0026
2016-02-26,117.11,117.43,117.72,115.86,12510000.0,-0.0069
2016-02-29,118.64,117.59,118.7,117.53,11520000.0,0.0131
2016-03-01,117.77,118.74,119.11,117.34,14140000.0,-0.0073
2016-03-02,118.68,118.34,118.97,118.07,8900000.0,0.0077
2016-03-03,120.73,118.86,121.3,118.81,18720000.0,0.0173
2016-03-04,120.54,121.13,122.37,120.22,16260000.000000002,-0.0016
2016-03-07,121.14,121.18,121.58,120.41,9360000.0,0.005
2016-03-08,120.58,121.79,121.88,120.47,11530000.0,-0.0046
2016-03-09,119.58,119.2,120.39,118.84,8670000.0,-0.0083
2016-03-10,121.5,120.5,121.76,120.42,18100000.0,0.0161
2016-03-11,119.41,121.19,121.39,119.36,10810000.0,-0.0172
2016-03-14,117.87,120.27,120.31,117.5,14240000.0,-0.0129
2016-03-15,117.96,117.78,118.04,117.36,9940000.0,0.0008
2016-03-16,120.59,117.42,120.76,117.34,17330000.0,0.0223
2016-03-17,120.13,121.16,121.18,120.03,9910000.0,-0.0038
2016-03-18,119.8,119.59,120.34,119.51,16970000.0,-0.0027
2016-03-21,118.96,119.0,119.33,118.73,7240000.0,-0.006999999999999999
2016-03-22,119.31,119.73,120.16,118.96,6790000.0,0.0029
2016-03-23,116.61,116.74,117.12,116.16,15990000.0,-0.0226
2016-03-24,116.33,116.77,116.94,116.3,6280000.0,-0.0024
2016-03-28,116.6,116.73,116.91,116.27,3880000.0,0.0023
2016-03-29,118.76,117.36,118.81,116.8,14470000.0,0.018500000000000003
2016-03-30,117.1,117.88,118.2,116.91,10770000.0,-0.013999999999999999
2016-03-31,117.64,118.16,118.39,117.6,9350000.0,0.0046
2016-04-01,116.93,116.08,116.98,115.55,10410000.0,-0.006
2016-04-04,116.15,116.67,116.73,116.07,7640000.0,-0.0067
2016-04-05,117.66,117.76,117.93,117.15,8870000.0,0.013000000000000001
2016-04-06,116.94,116.7,117.39,116.26,7550000.0,-0.0060999999999999995
2016-04-07,118.61,118.65,118.85,115.0,11900000.0,0.0143
